date,energyRestFR,Co2EmisFR,price_FR,PowerFromGridFR
2020-10-23 03:50:00,-0.22399999999999998,11.424,0.0006589333333333333,0.22399999999999998
2020-10-23 03:51:00,-0.22399999999999998,11.424,0.0006589333333333333,0.22399999999999998
2020-10-23 03:52:00,-0.22399999999999998,11.424,0.0006589333333333333,0.22399999999999998
2020-10-23 03:53:00,-0.226,11.526,0.0006648166666666667,0.226
2020-10-23 03:54:00,-0.226,11.526,0.0006648166666666667,0.226
2020-10-23 03:55:00,-0.248,12.648,0.0007295333333333334,0.248
2020-10-23 03:56:00,-0.336,17.136000000000003,0.0009884,0.336
2020-10-23 03:57:00,-0.33399999999999996,17.034,0.0009825166666666664,0.33399999999999996
2020-10-23 03:58:00,-0.332,16.932000000000002,0.0009766333333333333,0.332
2020-10-23 03:59:00,-0.33,16.830000000000002,0.0009707499999999999,0.33
2020-10-23 04:00:00,-0.326,16.626,0.0009589833333333333,0.326
2020-10-23 04:01:00,-0.326,16.626,0.0009589833333333333,0.326
2020-10-23 04:02:00,-0.324,16.524,0.0009531,0.324
2020-10-23 04:03:00,-0.354,18.054,0.00104135,0.354
2020-10-23 04:04:00,-0.406,20.706000000000003,0.0011943166666666667,0.406
2020-10-23 04:05:00,-0.40399999999999997,20.604,0.0011884333333333332,0.40399999999999997
2020-10-23 04:06:00,-0.402,20.502000000000002,0.00118255,0.402
2020-10-23 04:07:00,-0.462,23.562,0.00135905,0.462
2020-10-23 04:08:00,-0.48,24.48,0.0014119999999999998,0.48
2020-10-23 04:09:00,-0.48200000000000004,24.582,0.0014178833333333334,0.48200000000000004
2020-10-23 04:10:00,-0.43,21.93,0.0012649166666666666,0.43
2020-10-23 04:11:00,-0.386,19.686,0.0011354833333333332,0.386
2020-10-23 04:12:00,-0.382,19.482,0.0011237166666666666,0.382
2020-10-23 04:13:00,-0.382,19.482,0.0011237166666666666,0.382
2020-10-23 04:14:00,-0.37799999999999995,19.278,0.0011119499999999998,0.37799999999999995
2020-10-23 04:15:00,-0.316,16.116,0.0009295666666666666,0.316
2020-10-23 04:16:00,-0.256,13.056000000000001,0.0007530666666666666,0.256
2020-10-23 04:17:00,-0.222,11.322000000000001,0.00065305,0.222
2020-10-23 04:18:00,-0.222,11.322000000000001,0.00065305,0.222
2020-10-23 04:19:00,-0.22399999999999998,11.424,0.0006589333333333333,0.22399999999999998
2020-10-23 04:20:00,-0.222,11.322000000000001,0.00065305,0.222
2020-10-23 04:21:00,-0.222,11.322000000000001,0.00065305,0.222
2020-10-23 04:22:00,-0.22,11.22,0.0006471666666666667,0.22
2020-10-23 04:23:00,-0.22,11.22,0.0006471666666666667,0.22
2020-10-23 04:24:00,-0.226,11.526,0.0006648166666666667,0.226
2020-10-23 04:25:00,-0.242,12.341999999999999,0.0007118833333333332,0.242
2020-10-23 04:26:00,-0.244,12.443999999999999,0.0007177666666666666,0.244
2020-10-23 04:27:00,-0.22399999999999998,11.424,0.0006589333333333333,0.22399999999999998
2020-10-23 04:28:00,-0.22399999999999998,11.424,0.0006589333333333333,0.22399999999999998
2020-10-23 04:29:00,-0.22399999999999998,11.424,0.0006589333333333333,0.22399999999999998
2020-10-23 04:30:00,-0.22399999999999998,11.424,0.0006589333333333333,0.22399999999999998
2020-10-23 04:31:00,-0.222,11.322000000000001,0.00065305,0.222
2020-10-23 04:32:00,-0.222,11.322000000000001,0.00065305,0.222
2020-10-23 04:33:00,-0.222,11.322000000000001,0.00065305,0.222
2020-10-23 04:34:00,-0.222,11.322000000000001,0.00065305,0.222
2020-10-23 04:35:00,-0.222,11.322000000000001,0.00065305,0.222
2020-10-23 04:36:00,-0.24600000000000002,12.546000000000001,0.0007236499999999999,0.24600000000000002
2020-10-23 04:37:00,-0.332,16.932000000000002,0.0009766333333333333,0.332
2020-10-23 04:38:00,-0.32799999999999996,16.727999999999998,0.0009648666666666665,0.32799999999999996
2020-10-23 04:39:00,-0.324,16.524,0.0009531,0.324
2020-10-23 04:40:00,-0.324,16.524,0.0009531,0.324
2020-10-23 04:41:00,-0.324,16.524,0.0009531,0.324
2020-10-23 04:42:00,-0.322,16.422,0.0009472166666666667,0.322
2020-10-23 04:43:00,-0.324,16.524,0.0009531,0.324
2020-10-23 04:44:00,-0.322,16.422,0.0009472166666666667,0.322
2020-10-23 04:45:00,-0.32,16.32,0.0009413333333333333,0.32
2020-10-23 04:46:00,-0.354,18.0776,0.00104135,0.354
2020-10-23 04:47:00,-0.392,20.04426666666667,0.0011531333333333334,0.392
2020-10-23 04:48:00,-0.392,20.070400000000003,0.0011531333333333334,0.392
2020-10-23 04:49:00,-0.392,20.096533333333333,0.0011531333333333334,0.392
2020-10-23 04:50:00,-0.39,20.020000000000003,0.0011472499999999998,0.39
2020-10-23 04:51:00,-0.336,17.270400000000002,0.0009884,0.336
2020-10-23 04:52:00,-0.294,15.1312,0.0008648499999999999,0.294
2020-10-23 04:53:00,-0.294,15.150799999999998,0.0008648499999999999,0.294
2020-10-23 04:54:00,-0.252,13.0032,0.0007413,0.252
2020-10-23 04:55:00,-0.22,11.366666666666665,0.0006471666666666667,0.22
2020-10-23 04:56:00,-0.22,11.381333333333334,0.0006471666666666667,0.22
2020-10-23 04:57:00,-0.22,11.395999999999999,0.0006471666666666667,0.22
2020-10-23 04:58:00,-0.22,11.410666666666668,0.0006471666666666667,0.22
2020-10-23 04:59:00,-0.22,11.425333333333333,0.0006471666666666667,0.22
2020-10-23 05:00:00,-0.22,11.44,0.0006471666666666667,0.22
2020-10-23 05:01:00,-0.22,11.44,0.0006471666666666667,0.22
