date,Co21EmisFR,Co21EmisUK,Co22EmisFR,Co22EmisUK
2020-10-01 05:07:00,15.343999999999998,28.939666666666668,15.343999999999998,28.732461490555554
2020-10-01 05:08:00,15.232000000000001,28.860200000000003,15.232000000000001,28.62334771555556
2020-10-01 05:09:00,15.232000000000001,28.89423333333339,15.232000000000001,28.62772234833339
2020-10-01 05:10:00,15.232000000000001,28.9737,15.232000000000001,28.677518722222224
2020-10-01 05:11:00,15.232000000000001,28.943403703703726,15.232000000000001,28.617540540925944
2020-10-01 05:12:00,15.232000000000001,29.04373333333326,15.232000000000001,28.68817669333326
2020-10-01 05:13:00,15.232000000000001,29.246360000000003,15.232000000000001,28.861098290555557
2020-10-01 05:14:00,15.232000000000001,29.081613333333333,15.232000000000001,28.666634962222226
2020-10-01 05:15:00,15.120000000000001,29.462400000000002,15.120000000000001,29.017693375
2020-10-01 05:16:00,15.120000000000001,29.312785185185206,15.120000000000001,28.838338714074094
2020-10-01 05:17:00,15.120000000000001,29.394322222222165,15.120000000000001,28.89012431277772
2020-10-01 05:18:00,15.120000000000001,29.41144,15.120000000000001,28.87747906
2020-10-01 05:19:00,21.28,29.28068,21.28,28.71694443722222
2020-10-01 05:20:00,21.056,29.29777777777783,21.056,28.704256000000058
2020-10-01 05:21:00,20.832000000000004,29.531099999999995,20.832000000000004,28.907780414999994
2020-10-01 05:22:00,20.72,29.434426666666663,20.72,28.78129768222222
2020-10-01 05:23:00,20.608,40.74919583333334,20.608,40.06624585722223
2020-10-01 05:24:00,20.608,39.18152,20.608,38.468737440000005
2020-10-01 05:25:00,20.496,39.49666666666667,20.496,38.75403993055556
2020-10-01 05:26:00,20.384,39.19681333333333,20.384,38.42433082888889
2020-10-01 05:27:00,20.384,39.10192,20.384,38.299570135
2020-10-01 05:28:00,20.384,39.029777777777724,20.384,38.19754895999995
2020-10-01 05:29:00,20.384,38.912013333333334,20.384,38.04989397055556
2020-10-01 05:30:00,20.384,38.646,20.384,37.7539785
